it	d12_2.5	d12_7.5	d12_12.5	d12_17.5	d12_22.5	d12_27.5	d12_32.5	d12_37.5	d12_42.5	d12_47.5	d12_52.5	d12_57.5	d12_62.5	d12_67.5	d21_2.5	d21_7.5	d21_12.5	d21_17.5	d21_22.5	d21_27.5	d21_32.5	d21_37.5	d21_42.5	d21_47.5	d21_52.5	d21_57.5	d21_62.5	d21_67.5	e1_2.5	e1_7.5	e1_12.5	e1_17.5	e1_22.5	e1_27.5	e1_32.5	e1_37.5	e1_42.5	e1_47.5	e1_52.5	e1_57.5	e1_62.5	e1_67.5	e2_2.5	e2_7.5	e2_12.5	e2_17.5	e2_22.5	e2_27.5	e2_32.5	e2_37.5	e2_42.5	e2_47.5	e2_52.5	e2_57.5	e2_62.5	e2_67.5
59700	0.07787226431557873	0.07787226431557873	0.07787226431557873	0.07787226431557873	0.07787226431557873	0.07787226431557873	0.05414322755091382	0.05414322755091382	0.05414322755091382	0.029749945631644733	0.029749945631644733	0.023241562167008283	0.023241562167008283	0.2394275153250406	0.10850700379038865	0.10850700379038865	0.10850700379038865	0.10850700379038865	0.10850700379038865	0.10850700379038865	0.006515234250683502	0.006515234250683502	0.006515234250683502	0.08898228141026815	0.08898228141026815	0.09732136426476402	0.09732136426476402	0.056295435252616335	0.003544901677012971	0.003544901677012971	0.003544901677012971	0.003544901677012971	0.003544901677012971	0.003544901677012971	0.010235704032300301	0.010235704032300301	0.010235704032300301	0.020144414588622876	0.020144414588622876	0.02407179989144677	0.02407179989144677	0.030952233145463002	0.11333493499747413	0.11333493499747413	0.11333493499747413	0.11333493499747413	0.11333493499747413	0.11333493499747413	0.040122009539345686	0.040122009539345686	0.040122009539345686	0.024293007942810675	0.024293007942810675	0.026267322767739378	0.026267322767739378	0.0113857218816831
59800	0.09414808711766476	0.09414808711766476	0.09414808711766476	0.09414808711766476	0.09414808711766476	0.09414808711766476	0.0616224696467101	0.0616224696467101	0.0616224696467101	0.033614551950802776	0.033614551950802776	0.02329328556658408	0.02329328556658408	0.13316226513032778	0.11284977961113989	0.11284977961113989	0.11284977961113989	0.11284977961113989	0.11284977961113989	0.11284977961113989	0.004954811305076571	0.004954811305076571	0.004954811305076571	0.06621789518714372	0.06621789518714372	0.1651059909356293	0.1651059909356293	0.09941905406172033	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.018675480201731157	0.018675480201731157	0.018675480201731157	0.022296101401652762	0.022296101401652762	0.025583835556494808	0.025583835556494808	0.02908465512434889	0.1020030203400135	0.1020030203400135	0.1020030203400135	0.1020030203400135	0.1020030203400135	0.1020030203400135	0.042071493084116375	0.042071493084116375	0.042071493084116375	0.024293007942810675	0.024293007942810675	0.024421568182344245	0.024421568182344245	0.008766251104338008
59900	0.07764770584102233	0.07764770584102233	0.07764770584102233	0.07764770584102233	0.07764770584102233	0.07764770584102233	0.055953122466743874	0.055953122466743874	0.055953122466743874	0.04022006241480517	0.04022006241480517	0.014313435865740557	0.014313435865740557	0.0886295609325455	0.11534224043798864	0.11534224043798864	0.11534224043798864	0.11534224043798864	0.11534224043798864	0.11534224043798864	0.001967864831367655	0.001967864831367655	0.001967864831367655	0.11789232314256863	0.11789232314256863	0.15268012561976924	0.15268012561976924	0.06775611512277267	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.002121796175199676	0.014319415454031847	0.014319415454031847	0.014319415454031847	0.021771935818442237	0.021771935818442237	0.022487608436630793	0.022487608436630793	0.046273395952294065	0.14447785159886892	0.14447785159886892	0.14447785159886892	0.14447785159886892	0.14447785159886892	0.14447785159886892	0.03831986734557419	0.03831986734557419	0.03831986734557419	0.024293007942810675	0.024293007942810675	0.017946768457187567	0.017946768457187567	0.0027400025493761236
60000	0.07455016251579821	0.07455016251579821	0.07455016251579821	0.07455016251579821	0.07455016251579821	0.07455016251579821	0.03716542825413209	0.03716542825413209	0.03716542825413209	0.025133981866909575	0.025133981866909575	0.013610363964809089	0.013610363964809089	0.0886295609325455	0.09242142124908656	0.09242142124908656	0.09242142124908656	0.09242142124908656	0.09242142124908656	0.09242142124908656	0.006067995725492821	0.006067995725492821	0.006067995725492821	0.09354230428353877	0.09354230428353877	0.19839584326895746	0.19839584326895746	0.06927208574959062	0.0016729085939835328	0.0016729085939835328	0.0016729085939835328	0.0016729085939835328	0.0016729085939835328	0.0016729085939835328	0.013143647826351385	0.013143647826351385	0.013143647826351385	0.01319016108120627	0.01319016108120627	0.026101689750496017	0.026101689750496017	0.046528196335786365	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.03741148206911835	0.03741148206911835	0.03741148206911835	0.011501603930172319	0.011501603930172319	0.019656880030200895	0.019656880030200895	0.004522837738251692
60100	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.059125699293968756	0.059125699293968756	0.059125699293968756	0.019490439230500006	0.019490439230500006	0.007818251612259903	0.007818251612259903	0.1726743585774083	0.08877993226984192	0.08877993226984192	0.08877993226984192	0.08877993226984192	0.08877993226984192	0.08877993226984192	0.005176615628998315	0.005176615628998315	0.005176615628998315	0.040874186048479415	0.040874186048479415	0.10196974178959602	0.10196974178959602	0.06927208574959062	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.018446970203442707	0.018446970203442707	0.018446970203442707	0.010542604419581054	0.010542604419581054	0.01580582671212758	0.01580582671212758	0.03245027026070172	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.03968481820510814	0.03968481820510814	0.03968481820510814	0.016183769426344873	0.016183769426344873	0.02259521076804727	0.02259521076804727	0.0159389124653879
60200	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.0687277339844666	0.058067744149440714	0.058067744149440714	0.058067744149440714	0.05186913936521801	0.05186913936521801	0.011180990967222203	0.011180990967222203	0.3050777461692256	0.045698616538145775	0.045698616538145775	0.045698616538145775	0.045698616538145775	0.045698616538145775	0.045698616538145775	0.018629796892225492	0.018629796892225492	0.018629796892225492	0.030538839916431675	0.030538839916431675	0.14386375305461627	0.14386375305461627	0.09047427516284758	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.0018661377471582146	0.010464983685057192	0.010464983685057192	0.010464983685057192	0.011569670999075781	0.011569670999075781	0.014660067556480411	0.014660067556480411	0.048932558955943506	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.03635403451870394	0.03635403451870394	0.03635403451870394	0.012493371796660139	0.012493371796660139	0.02139004357716614	0.02139004357716614	0.015163702039988946
60300	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.058067744149440714	0.058067744149440714	0.058067744149440714	0.04040048904805052	0.04040048904805052	0.022236590747623415	0.022236590747623415	0.18872504038006363	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.025841628273392543	0.025841628273392543	0.025841628273392543	0.040752312192984384	0.040752312192984384	0.18317116239963527	0.18317116239963527	0.11037063956529257	0.0024960552507423	0.0024960552507423	0.0024960552507423	0.0024960552507423	0.0024960552507423	0.0024960552507423	0.009280977135164906	0.009280977135164906	0.009280977135164906	0.015100413608886953	0.015100413608886953	0.0184638534235839	0.0184638534235839	0.0221420657635702	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.061656946408627206	0.061656946408627206	0.061656946408627206	0.01359473521459019	0.01359473521459019	0.029365892692465593	0.029365892692465593	0.004720470239131209
60400	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.052130118444892876	0.052130118444892876	0.052130118444892876	0.03804787385379137	0.03804787385379137	0.015334326752909262	0.015334326752909262	0.11943517611284994	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.06664528465783255	0.017619215684645372	0.017619215684645372	0.017619215684645372	0.10348792273669317	0.10348792273669317	0.18317116239963527	0.18317116239963527	0.15494279517821744	0.00630008080230738	0.00630008080230738	0.00630008080230738	0.00630008080230738	0.00630008080230738	0.00630008080230738	0.010804652511318619	0.010804652511318619	0.010804652511318619	0.01705884219711452	0.01705884219711452	0.0179496524742754	0.0179496524742754	0.06700071773501332	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.044046504637565986	0.044046504637565986	0.044046504637565986	0.013636870909520041	0.013636870909520041	0.029365892692465593	0.029365892692465593	0.006042191223245695
60500	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0761016997789292	0.0761016997789292	0.0761016997789292	0.030330320318449178	0.030330320318449178	0.008609413074687409	0.008609413074687409	0.11099735298985934	0.12078638392187448	0.12078638392187448	0.12078638392187448	0.12078638392187448	0.12078638392187448	0.12078638392187448	0.09239580435456282	0.09239580435456282	0.09239580435456282	0.10959364485624219	0.10959364485624219	0.18317116239963527	0.18317116239963527	0.062077048767149194	0.003599498275249471	0.003599498275249471	0.003599498275249471	0.003599498275249471	0.003599498275249471	0.003599498275249471	0.01374939779956377	0.01374939779956377	0.01374939779956377	0.02507630480289776	0.02507630480289776	0.0179496524742754	0.0179496524742754	0.05339881424093188	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.044046504637565986	0.044046504637565986	0.044046504637565986	0.019291792887220313	0.019291792887220313	0.023703130839034418	0.023703130839034418	0.006099214805972998
60600	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.0729555975060486	0.04476217384726793	0.04476217384726793	0.04476217384726793	0.04126467606532753	0.04126467606532753	0.016109669245030267	0.016109669245030267	0.13430295088576227	0.07171415479773532	0.07171415479773532	0.07171415479773532	0.07171415479773532	0.07171415479773532	0.07171415479773532	0.050771898213517165	0.050771898213517165	0.050771898213517165	0.10231890501928792	0.10231890501928792	0.21397758749422782	0.21397758749422782	0.03695404214484451	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.01374939779956377	0.01374939779956377	0.01374939779956377	0.01675942395350938	0.01675942395350938	0.020363866793146425	0.020363866793146425	0.0322248840289683	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.044046504637565986	0.044046504637565986	0.044046504637565986	0.019291792887220313	0.019291792887220313	0.030682354939336933	0.030682354939336933	0.009255521551374562
60700	0.08570609596112269	0.08570609596112269	0.08570609596112269	0.08570609596112269	0.08570609596112269	0.08570609596112269	0.06025685749657459	0.06025685749657459	0.06025685749657459	0.04307602976184515	0.04307602976184515	0.026904744229224547	0.026904744229224547	0.08074258472576547	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.055956729518025355	0.055956729518025355	0.055956729518025355	0.03759942229891534	0.03759942229891534	0.12150298488771974	0.12150298488771974	0.06549956824456937	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.0032899820922365416	0.01102713806848435	0.01102713806848435	0.01102713806848435	0.017984414619060494	0.017984414619060494	0.02831830602755043	0.02831830602755043	0.044593953459836355	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.10746101421480003	0.04355089655443841	0.04355089655443841	0.04355089655443841	0.010184462218901022	0.010184462218901022	0.030682354939336933	0.030682354939336933	0.009745773736016162
60800	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.06372681311612662	0.06372681311612662	0.06372681311612662	0.03218519702546574	0.03218519702546574	0.019847106965294625	0.019847106965294625	0.07320926708778124	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.06859641811405745	0.03147426328306812	0.03147426328306812	0.03147426328306812	0.08951284983885976	0.08951284983885976	0.14059754348427517	0.14059754348427517	0.059538430514896844	0.003911198592229328	0.003911198592229328	0.003911198592229328	0.003911198592229328	0.003911198592229328	0.003911198592229328	0.014190751277165722	0.014190751277165722	0.014190751277165722	0.014929864745104604	0.014929864745104604	0.02581809405470442	0.02581809405470442	0.043660804926191385	0.10834412923793105	0.10834412923793105	0.10834412923793105	0.10834412923793105	0.10834412923793105	0.10834412923793105	0.04355089655443841	0.04355089655443841	0.04355089655443841	0.006866062229350164	0.006866062229350164	0.030920569053536236	0.030920569053536236	0.009745773736016162
60900	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.07075863264226154	0.06372681311612662	0.06372681311612662	0.06372681311612662	0.03339852984746673	0.03339852984746673	0.015584423740871224	0.015584423740871224	0.043632140329429504	0.11180855644492099	0.11180855644492099	0.11180855644492099	0.11180855644492099	0.11180855644492099	0.11180855644492099	0.06262413640082298	0.06262413640082298	0.06262413640082298	0.06611370702471535	0.06611370702471535	0.1149364137522312	0.1149364137522312	0.07399531955474188	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.0076426829825988465	0.0076426829825988465	0.0076426829825988465	0.01470198049326711	0.01470198049326711	0.013040902106835143	0.013040902106835143	0.02566142067342286	0.11998689363263128	0.11998689363263128	0.11998689363263128	0.11998689363263128	0.11998689363263128	0.11998689363263128	0.04116806852607323	0.04116806852607323	0.04116806852607323	0.007913389884025318	0.007913389884025318	0.0251224138431169	0.0251224138431169	0.006401759115302134
61000	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.05263600368278732	0.05263600368278732	0.05263600368278732	0.0334882369061283	0.0334882369061283	0.013307653209845343	0.013307653209845343	0.1258742751833081	0.1138919326107908	0.1138919326107908	0.1138919326107908	0.1138919326107908	0.1138919326107908	0.1138919326107908	0.021471492360616913	0.021471492360616913	0.021471492360616913	0.07072884517136718	0.07072884517136718	0.09779479007564995	0.09779479007564995	0.08825115266531369	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.0034550103134386554	0.011784823682319017	0.011784823682319017	0.011784823682319017	0.01470198049326711	0.01470198049326711	0.029076698291377663	0.029076698291377663	0.04158334000068934	0.15356573102834545	0.15356573102834545	0.15356573102834545	0.15356573102834545	0.15356573102834545	0.15356573102834545	0.03981259350228334	0.03981259350228334	0.03981259350228334	0.004445133988305475	0.004445133988305475	0.027604389482207843	0.027604389482207843	0.007323505124716421
61100	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.07909106258041716	0.05263600368278732	0.05263600368278732	0.05263600368278732	0.014899338606361126	0.014899338606361126	0.013307653209845343	0.013307653209845343	0.05041306978925813	0.08567097694477603	0.08567097694477603	0.08567097694477603	0.08567097694477603	0.08567097694477603	0.08567097694477603	0.010854591461796488	0.010854591461796488	0.010854591461796488	0.104261828479262	0.104261828479262	0.12942362056902218	0.12942362056902218	0.054325039227017494	0.0039990377355923435	0.0039990377355923435	0.0039990377355923435	0.0039990377355923435	0.0039990377355923435	0.0039990377355923435	0.012656471031105211	0.012656471031105211	0.012656471031105211	0.009118684792776291	0.009118684792776291	0.019931446849693734	0.019931446849693734	0.023994548956926903	0.11923133124591034	0.11923133124591034	0.11923133124591034	0.11923133124591034	0.11923133124591034	0.11923133124591034	0.03981259350228334	0.03981259350228334	0.03981259350228334	0.01204985562140925	0.01204985562140925	0.022653323588149747	0.022653323588149747	0.00542725149285128
61200	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06593155559349295	0.06593155559349295	0.06593155559349295	0.05139799247822142	0.05139799247822142	0.013307653209845343	0.013307653209845343	0.05378927946746855	0.0817200535546559	0.0817200535546559	0.0817200535546559	0.0817200535546559	0.0817200535546559	0.0817200535546559	0.006520671645069892	0.006520671645069892	0.006520671645069892	0.104261828479262	0.104261828479262	0.09847801973122652	0.09847801973122652	0.07145337617293847	0.005964951880096101	0.005964951880096101	0.005964951880096101	0.005964951880096101	0.005964951880096101	0.005964951880096101	0.0086894238714906	0.0086894238714906	0.0086894238714906	0.02077798393177663	0.02077798393177663	0.018145861800088876	0.018145861800088876	0.042210904894566866	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.058043046526771086	0.058043046526771086	0.058043046526771086	0.007056015784510923	0.007056015784510923	0.021143357884294424	0.021143357884294424	0.0027806623363093403
61300	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06587574493516178	0.06593155559349295	0.06593155559349295	0.06593155559349295	0.04168248222652314	0.04168248222652314	0.010019659432593154	0.010019659432593154	0.0913428596958961	0.1711657394862193	0.1711657394862193	0.1711657394862193	0.1711657394862193	0.1711657394862193	0.1711657394862193	0.013350627624079509	0.013350627624079509	0.013350627624079509	0.12925798157506613	0.12925798157506613	0.09521144676026197	0.09521144676026197	0.06995553250312984	0.00547250823724567	0.00547250823724567	0.00547250823724567	0.00547250823724567	0.00547250823724567	0.00547250823724567	0.014634587732061454	0.014634587732061454	0.014634587732061454	0.02077798393177663	0.02077798393177663	0.015255791673167625	0.015255791673167625	0.028404488974204226	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.13002480571796568	0.06491648209845133	0.06491648209845133	0.06491648209845133	0.004393091284043977	0.004393091284043977	0.021143357884294424	0.021143357884294424	0.0033074873173947004
61400	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.07943801281036268	0.07943801281036268	0.07943801281036268	0.021129151431964987	0.021129151431964987	0.017209466088121173	0.017209466088121173	0.10063443524577992	0.11498208232923408	0.11498208232923408	0.11498208232923408	0.11498208232923408	0.11498208232923408	0.11498208232923408	0.026216810403210885	0.026216810403210885	0.026216810403210885	0.08132811072212627	0.08132811072212627	0.16394362002044016	0.16394362002044016	0.060328430163677386	0.00603914343466789	0.00603914343466789	0.00603914343466789	0.00603914343466789	0.00603914343466789	0.00603914343466789	0.012854344710347475	0.012854344710347475	0.012854344710347475	0.01925643222997477	0.01925643222997477	0.018311202093962472	0.018311202093962472	0.03987369153312117	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.052791444538906246	0.052791444538906246	0.052791444538906246	0.004393091284043977	0.004393091284043977	0.01951572959819327	0.01951572959819327	0.016349138584865162
61500	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.061054251155086274	0.061054251155086274	0.061054251155086274	0.03623927182092781	0.03623927182092781	0.03503675577285291	0.03503675577285291	0.10023842286807381	0.13893304088097846	0.13893304088097846	0.13893304088097846	0.13893304088097846	0.13893304088097846	0.13893304088097846	0.03727846699330905	0.03727846699330905	0.03727846699330905	0.09254741927705908	0.09254741927705908	0.21195973890805447	0.21195973890805447	0.07048000489873629	0.005991167288240149	0.005991167288240149	0.005991167288240149	0.005991167288240149	0.005991167288240149	0.005991167288240149	0.012778887840343327	0.012778887840343327	0.012778887840343327	0.027165630048325378	0.027165630048325378	0.024500422468770485	0.024500422468770485	0.04014968497050146	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.05189343149304061	0.05189343149304061	0.05189343149304061	0.017966596022531648	0.017966596022531648	0.014006965550963858	0.014006965550963858	0.007983032219568796
61600	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.061054251155086274	0.061054251155086274	0.061054251155086274	0.04965747918322851	0.04965747918322851	0.028073903779708125	0.028073903779708125	0.13869743410877589	0.11773133433207018	0.11773133433207018	0.11773133433207018	0.11773133433207018	0.11773133433207018	0.11773133433207018	0.03358521863403154	0.03358521863403154	0.03358521863403154	0.10055628369531211	0.10055628369531211	0.15293086588199664	0.15293086588199664	0.08919419409780138	0.003462366752829726	0.003462366752829726	0.003462366752829726	0.003462366752829726	0.003462366752829726	0.003462366752829726	0.007745295302590808	0.007745295302590808	0.007745295302590808	0.02301465022856329	0.02301465022856329	0.02441909568759594	0.02441909568759594	0.035779188979888306	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.10698042053103259	0.05189343149304061	0.05189343149304061	0.05189343149304061	0.013532790778102769	0.013532790778102769	0.014006965550963858	0.014006965550963858	0.009929997922411482
61700	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.06907910653570423	0.07207461515439047	0.07207461515439047	0.07207461515439047	0.04965747918322851	0.04965747918322851	0.028073903779708125	0.028073903779708125	0.15559486154577945	0.0582508332770868	0.0582508332770868	0.0582508332770868	0.0582508332770868	0.0582508332770868	0.0582508332770868	0.054616023759864615	0.054616023759864615	0.054616023759864615	0.06866628975594607	0.06866628975594607	0.14334028542430266	0.14334028542430266	0.08919419409780138	0.003921381878894269	0.003921381878894269	0.003921381878894269	0.003921381878894269	0.003921381878894269	0.003921381878894269	0.00804387281045425	0.00804387281045425	0.00804387281045425	0.018847223421561633	0.018847223421561633	0.025652913589831735	0.025652913589831735	0.030845524513162314	0.16186716855368724	0.16186716855368724	0.16186716855368724	0.16186716855368724	0.16186716855368724	0.16186716855368724	0.05196919826664542	0.05196919826664542	0.05196919826664542	0.00719994252620208	0.00719994252620208	0.02961664338421415	0.02961664338421415	0.009484760079735581
61800	0.04846229636016946	0.04846229636016946	0.04846229636016946	0.04846229636016946	0.04846229636016946	0.04846229636016946	0.061935989382191026	0.061935989382191026	0.061935989382191026	0.03050199256896662	0.03050199256896662	0.02231738652998278	0.02231738652998278	0.09074059709611043	0.10973025364822622	0.10973025364822622	0.10973025364822622	0.10973025364822622	0.10973025364822622	0.10973025364822622	0.054616023759864615	0.054616023759864615	0.054616023759864615	0.025871744648009495	0.025871744648009495	0.19430345460451612	0.19430345460451612	0.0679976974987862	0.007676507734122231	0.007676507734122231	0.007676507734122231	0.007676507734122231	0.007676507734122231	0.007676507734122231	0.004737988216418055	0.004737988216418055	0.004737988216418055	0.010316358694861132	0.010316358694861132	0.026509130577614174	0.026509130577614174	0.03987868153693446	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.05282668993663522	0.05282668993663522	0.05282668993663522	0.01692756890813246	0.01692756890813246	0.017282454712487204	0.017282454712487204	0.009738731909742357
61900	0.07067090776898588	0.07067090776898588	0.07067090776898588	0.07067090776898588	0.07067090776898588	0.07067090776898588	0.061935989382191026	0.061935989382191026	0.061935989382191026	0.04069169458311774	0.04069169458311774	0.02492922950799668	0.02492922950799668	0.1201382505978869	0.1836679414094242	0.1836679414094242	0.1836679414094242	0.1836679414094242	0.1836679414094242	0.1836679414094242	0.0325139798522135	0.0325139798522135	0.0325139798522135	0.05333760519655072	0.05333760519655072	0.19430345460451612	0.19430345460451612	0.13162487287692362	0.00464127241569509	0.00464127241569509	0.00464127241569509	0.00464127241569509	0.00464127241569509	0.00464127241569509	0.012429172876746372	0.012429172876746372	0.012429172876746372	0.018469618176112066	0.018469618176112066	0.02542868001130566	0.02542868001130566	0.03987868153693446	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.08264800320308319	0.035027337512347996	0.035027337512347996	0.035027337512347996	0.017352884243067874	0.017352884243067874	0.01873817558758354	0.01873817558758354	0.009738731909742357
62000	0.059816394537317186	0.059816394537317186	0.059816394537317186	0.059816394537317186	0.059816394537317186	0.059816394537317186	0.061935989382191026	0.061935989382191026	0.061935989382191026	0.027045174033418676	0.027045174033418676	0.02492922950799668	0.02492922950799668	0.1160219335287226	0.11902115230585365	0.11902115230585365	0.11902115230585365	0.11902115230585365	0.11902115230585365	0.11902115230585365	0.03469724589209802	0.03469724589209802	0.03469724589209802	0.09580311835024412	0.09580311835024412	0.13012496080640698	0.13012496080640698	0.07300762001525153	0.0050746964574903365	0.0050746964574903365	0.0050746964574903365	0.0050746964574903365	0.0050746964574903365	0.0050746964574903365	0.010746741463120513	0.010746741463120513	0.010746741463120513	0.0167809613335503	0.0167809613335503	0.042952316814857415	0.042952316814857415	0.055109511617502584	0.1127666324557565	0.1127666324557565	0.1127666324557565	0.1127666324557565	0.1127666324557565	0.1127666324557565	0.06944002448162298	0.06944002448162298	0.06944002448162298	0.017352884243067874	0.017352884243067874	0.01873817558758354	0.01873817558758354	0.0034088164147710255
62100	0.04684176068787199	0.04684176068787199	0.04684176068787199	0.04684176068787199	0.04684176068787199	0.04684176068787199	0.061935989382191026	0.061935989382191026	0.061935989382191026	0.04055487249540898	0.04055487249540898	0.04582022927012838	0.04582022927012838	0.079673938638189	0.10644375434002135	0.10644375434002135	0.10644375434002135	0.10644375434002135	0.10644375434002135	0.10644375434002135	0.09186699528118253	0.09186699528118253	0.09186699528118253	0.09987180408228757	0.09987180408228757	0.1418793083544161	0.1418793083544161	0.044246303223640725	0.009822834983554556	0.009822834983554556	0.009822834983554556	0.009822834983554556	0.009822834983554556	0.009822834983554556	0.007012435567332128	0.007012435567332128	0.007012435567332128	0.0131017743289979	0.0131017743289979	0.01692505121010818	0.01692505121010818	0.03696384867505956	0.08070300727709705	0.08070300727709705	0.08070300727709705	0.08070300727709705	0.08070300727709705	0.08070300727709705	0.04248621651666992	0.04248621651666992	0.04248621651666992	0.018019392960152307	0.018019392960152307	0.024237013057550893	0.024237013057550893	0.004044720699210235
62200	0.07374485322961136	0.07374485322961136	0.07374485322961136	0.07374485322961136	0.07374485322961136	0.07374485322961136	0.05611330873767739	0.05611330873767739	0.05611330873767739	0.0251166102618179	0.0251166102618179	0.023023790253774993	0.023023790253774993	0.06384178153730971	0.12160039489668292	0.12160039489668292	0.12160039489668292	0.12160039489668292	0.12160039489668292	0.12160039489668292	0.06713454207924327	0.06713454207924327	0.06713454207924327	0.07845016534632113	0.07845016534632113	0.15964192479383701	0.15964192479383701	0.11110954461469047	0.004793218443745958	0.004793218443745958	0.004793218443745958	0.004793218443745958	0.004793218443745958	0.004793218443745958	0.007545179983307259	0.007545179983307259	0.007545179983307259	0.02743237851043404	0.02743237851043404	0.01896044954088974	0.01896044954088974	0.04332259514116308	0.11941549136166006	0.11941549136166006	0.11941549136166006	0.11941549136166006	0.11941549136166006	0.11941549136166006	0.036978866396462806	0.036978866396462806	0.036978866396462806	0.012404885563666477	0.012404885563666477	0.024237013057550893	0.024237013057550893	0.0021882229186228966
