it	d12_0.0	d12_0.0117	d12_2.588	d12_5.333	d12_11.62	d12_15.97	d12_23.03	d12_28.1	d12_33.9	d12_38.0	d12_41.3	d12_47.8	d12_56.0	d12_61.6	d12_66.0	d21_0.0	d21_0.0117	d21_2.588	d21_5.333	d21_11.62	d21_15.97	d21_23.03	d21_28.1	d21_33.9	d21_38.0	d21_41.3	d21_47.8	d21_56.0	d21_61.6	d21_66.0	e1_0.0	e1_0.0117	e1_2.588	e1_5.333	e1_11.62	e1_15.97	e1_23.03	e1_28.1	e1_33.9	e1_38.0	e1_41.3	e1_47.8	e1_56.0	e1_61.6	e1_66.0	e2_0.0	e2_0.0117	e2_2.588	e2_5.333	e2_11.62	e2_15.97	e2_23.03	e2_28.1	e2_33.9	e2_38.0	e2_41.3	e2_47.8	e2_56.0	e2_61.6	e2_66.0
19600	0.04955299370451186	0.04955299370451186	0.03982844371334633	0.03982844371334633	0.03982844371334633	0.03982844371334633	0.03982844371334633	0.03982844371334633	0.010674938358921734	0.010674938358921734	0.010674938358921734	0.08795575177708408	0.02991861024312057	0.02991861024312057	0.09054840517078068	0.5085399389648692	0.5085399389648692	0.007311717490757697	0.007311717490757697	0.007311717490757697	0.007311717490757697	0.007311717490757697	0.007311717490757697	0.022188530315155316	0.022188530315155316	0.022188530315155316	0.0022364753979122838	0.010366257130501915	0.010366257130501915	0.057191330549934166	0.11637568034770608	0.11637568034770608	0.019698170553293242	0.019698170553293242	0.019698170553293242	0.019698170553293242	0.019698170553293242	0.019698170553293242	0.013401743034533823	0.013401743034533823	0.013401743034533823	0.02057827374563177	0.004635594322636319	0.004635594322636319	0.028320964794782202	0.5857685982966213	0.5857685982966213	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.025677153170218524	0.025677153170218524	0.025677153170218524	0.005361296732389473	0.0010918964454639819	0.0010918964454639819	0.003166375741962757
19700	0.04955299370451186	0.04955299370451186	0.04457656832783072	0.04457656832783072	0.04457656832783072	0.04457656832783072	0.04457656832783072	0.04457656832783072	0.010764307235967812	0.010764307235967812	0.010764307235967812	0.0871064029252087	0.03608450013915439	0.03608450013915439	0.08877677825536105	0.5085399389648692	0.5085399389648692	0.0067909877345412525	0.0067909877345412525	0.0067909877345412525	0.0067909877345412525	0.0067909877345412525	0.0067909877345412525	0.02417971453900032	0.02417971453900032	0.02417971453900032	0.00082477019314132	0.006240125149586682	0.006240125149586682	0.057191330549934166	0.16534278757998971	0.16534278757998971	0.01830171204170673	0.01830171204170673	0.01830171204170673	0.01830171204170673	0.01830171204170673	0.01830171204170673	0.021653481288145534	0.021653481288145534	0.021653481288145534	0.013999671158224657	0.005861996141830833	0.005861996141830833	0.006785133910312787	0.22760047075679368	0.22760047075679368	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.0062091036205151546	0.022379536648104822	0.022379536648104822	0.022379536648104822	0.008198262983098824	0.001634613932626773	0.001634613932626773	0.0040697994454870325
19800	0.03494240738481944	0.03494240738481944	0.03372047879393241	0.03372047879393241	0.03372047879393241	0.03372047879393241	0.03372047879393241	0.03372047879393241	0.010947767160251634	0.010947767160251634	0.010947767160251634	0.0741496649171946	0.03608450013915439	0.03608450013915439	0.14904751813221093	0.6790945557068941	0.6790945557068941	0.005348812527255107	0.005348812527255107	0.005348812527255107	0.005348812527255107	0.005348812527255107	0.005348812527255107	0.02354439685474968	0.02354439685474968	0.02354439685474968	0.0004729903903577613	0.007985760089395052	0.007985760089395052	0.07117696973329747	1.6098241316390198	1.6098241316390198	0.018123177750878423	0.018123177750878423	0.018123177750878423	0.018123177750878423	0.018123177750878423	0.018123177750878423	0.017983024002751136	0.017983024002751136	0.017983024002751136	0.015600084631662434	0.004222260566402892	0.004222260566402892	0.006192733941211032	0.1843868345976676	0.1843868345976676	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.026345371999944883	0.026345371999944883	0.026345371999944883	0.006230271645876297	0.0007765145513718808	0.0007765145513718808	0.004677067824050605
19900	0.012502293086981331	0.012502293086981331	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.010696046589417661	0.010696046589417661	0.010696046589417661	0.07112815468219001	0.0278145620711873	0.0278145620711873	0.26488764192618464	2.51690741734422	2.51690741734422	0.012805152019558183	0.012805152019558183	0.012805152019558183	0.012805152019558183	0.012805152019558183	0.012805152019558183	0.021496994889324342	0.021496994889324342	0.021496994889324342	0.00042485100056252823	0.007411515591925653	0.007411515591925653	0.06351335115685403	0.9887415278549286	0.9887415278549286	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.017983024002751136	0.017983024002751136	0.017983024002751136	0.018475424040018264	0.00996261277511486	0.00996261277511486	0.0019099629151266848	0.30679444454478716	0.30679444454478716	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.026345371999944883	0.026345371999944883	0.026345371999944883	0.004539994995185536	0.0017589495507779101	0.0017589495507779101	0.004677067824050605
20000	0.020826988637390752	0.020826988637390752	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.04700964979023852	0.010413207072037266	0.010413207072037266	0.010413207072037266	0.0918441516572832	0.034670034533193284	0.034670034533193284	0.28005957332439385	1.997899414251747	1.997899414251747	0.006250780961521488	0.006250780961521488	0.006250780961521488	0.006250780961521488	0.006250780961521488	0.006250780961521488	0.02490686596047643	0.02490686596047643	0.02490686596047643	0.0005529578147312434	0.006286111166124231	0.006286111166124231	0.13444106128985153	2.459850938212707	2.459850938212707	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.02134082108248034	0.009451342640931391	0.009451342640931391	0.009451342640931391	0.012306688496908703	0.010761801090785708	0.010761801090785708	0.002012922179643752	0.27358076665925285	0.27358076665925285	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.016014191503262318	0.026345371999944883	0.026345371999944883	0.026345371999944883	0.005235790172362469	0.0017589495507779101	0.0017589495507779101	0.008864331157218887
20100	0.035531765400646544	0.035531765400646544	0.036513717729815834	0.036513717729815834	0.036513717729815834	0.036513717729815834	0.036513717729815834	0.036513717729815834	0.013189706368772631	0.013189706368772631	0.013189706368772631	0.09426048882247307	0.02669608575258944	0.02669608575258944	0.2851796319879746	2.724520869759835	2.724520869759835	0.00863686685650387	0.00863686685650387	0.00863686685650387	0.00863686685650387	0.00863686685650387	0.00863686685650387	0.027221977956420923	0.027221977956420923	0.027221977956420923	0.0003445757649543	0.0043847480030224616	0.0043847480030224616	0.062126190475727365	1.3346569262703178	1.3346569262703178	0.020255596448209703	0.020255596448209703	0.020255596448209703	0.020255596448209703	0.020255596448209703	0.020255596448209703	0.015749656445829638	0.015749656445829638	0.015749656445829638	0.012351661232758855	0.007829967194379176	0.007829967194379176	0.0021215331843124617	0.43781357345446237	0.43781357345446237	0.010972496113493423	0.010972496113493423	0.010972496113493423	0.010972496113493423	0.010972496113493423	0.010972496113493423	0.024251319899384855	0.024251319899384855	0.024251319899384855	0.005235790172362469	0.004425430394665611	0.004425430394665611	0.007652933204565512
20200	0.07609833900769264	0.07609833900769264	0.029354810394400202	0.029354810394400202	0.029354810394400202	0.029354810394400202	0.029354810394400202	0.029354810394400202	0.009783789373208647	0.009783789373208647	0.009783789373208647	0.07096658221023958	0.02166649406587807	0.02166649406587807	0.2905458532559635	2.724520869759835	2.724520869759835	0.005830572323110217	0.005830572323110217	0.005830572323110217	0.005830572323110217	0.005830572323110217	0.005830572323110217	0.022163987355161424	0.022163987355161424	0.022163987355161424	0.00018338980600710736	0.004353242696587926	0.004353242696587926	0.055495011762191564	0.4630868626673346	0.4630868626673346	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.01577850638536686	0.01577850638536686	0.01577850638536686	0.009768888977608506	0.005569649712670683	0.005569649712670683	0.0016027689314248683	0.1264720286631699	0.1264720286631699	0.014774414115673257	0.014774414115673257	0.014774414115673257	0.014774414115673257	0.014774414115673257	0.014774414115673257	0.02734667072196291	0.02734667072196291	0.02734667072196291	0.0041654476021115786	0.005846561329597517	0.005846561329597517	0.01597383576312499
20300	0.08920266380574027	0.08920266380574027	0.03770293178078657	0.03770293178078657	0.03770293178078657	0.03770293178078657	0.03770293178078657	0.03770293178078657	0.002825279154548279	0.002825279154548279	0.002825279154548279	0.127944158336711	0.03833124310480727	0.03833124310480727	0.09598777371309149	2.983845948469869	2.983845948469869	0.0071390884289914	0.0071390884289914	0.0071390884289914	0.0071390884289914	0.0071390884289914	0.0071390884289914	0.022163987355161424	0.022163987355161424	0.022163987355161424	0.0007521674560193931	0.005200365778362721	0.005200365778362721	0.08422501071993306	0.24733168672022302	0.24733168672022302	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.018711313806231044	0.018711313806231044	0.018711313806231044	0.015631698396190066	0.010737531696359992	0.010737531696359992	0.0012127888026403364	0.0829460619207815	0.0829460619207815	0.013213152120505974	0.013213152120505974	0.013213152120505974	0.013213152120505974	0.013213152120505974	0.013213152120505974	0.022536161601666195	0.022536161601666195	0.022536161601666195	0.005194335879326214	0.0021190075796220904	0.0021190075796220904	0.00984819865263078
20400	0.30558797375011487	0.30558797375011487	0.036358767343037945	0.036358767343037945	0.036358767343037945	0.036358767343037945	0.036358767343037945	0.036358767343037945	0.0014395653835461513	0.0014395653835461513	0.0014395653835461513	0.10754127383556647	0.03833124310480727	0.03833124310480727	0.07863496208149255	2.983845948469869	2.983845948469869	0.005889967575197975	0.005889967575197975	0.005889967575197975	0.005889967575197975	0.005889967575197975	0.005889967575197975	0.02634138764746548	0.02634138764746548	0.02634138764746548	0.0004965614853037064	0.005669293193345109	0.005669293193345109	0.17282535871970206	0.5152726531377942	0.5152726531377942	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.02226495145757456	0.016968039881503815	0.016968039881503815	0.016968039881503815	0.020677166406262305	0.010737531696359992	0.010737531696359992	0.0012134550361089722	0.11385842698847809	0.11385842698847809	0.009987709766351813	0.009987709766351813	0.009987709766351813	0.009987709766351813	0.009987709766351813	0.009987709766351813	0.021128983529522603	0.021128983529522603	0.021128983529522603	0.007357390581670985	0.0021190075796220904	0.0021190075796220904	0.003887265466570475
20500	0.7317380787694873	0.7317380787694873	0.045039109812654875	0.045039109812654875	0.045039109812654875	0.045039109812654875	0.045039109812654875	0.045039109812654875	0.0028285816347135427	0.0028285816347135427	0.0028285816347135427	0.0860786082811488	0.03422478066425281	0.03422478066425281	0.13695352311488598	1.8841970107919348	1.8841970107919348	0.006125545599449051	0.006125545599449051	0.006125545599449051	0.006125545599449051	0.006125545599449051	0.006125545599449051	0.02634138764746548	0.02634138764746548	0.02634138764746548	0.0016025327292899158	0.010971320751562636	0.010971320751562636	0.05349527023069969	1.19614763337035	1.19614763337035	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016968039881503815	0.016968039881503815	0.016968039881503815	0.020677166406262305	0.009243477701075364	0.009243477701075364	0.0022647306175736064	0.22594957825034007	0.22594957825034007	0.011722137844905875	0.011722137844905875	0.011722137844905875	0.011722137844905875	0.011722137844905875	0.011722137844905875	0.021903824234082585	0.021903824234082585	0.021903824234082585	0.007357390581670985	0.0029841228511526857	0.0029841228511526857	0.0027904901166532895
20600	1.3354103121789223	1.3354103121789223	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.0016909186653741824	0.0016909186653741824	0.0016909186653741824	0.0860786082811488	0.033647662856517956	0.033647662856517956	0.1136126344015068	1.3992998871633098	1.3992998871633098	0.005051319290436158	0.005051319290436158	0.005051319290436158	0.005051319290436158	0.005051319290436158	0.005051319290436158	0.02634138764746548	0.02634138764746548	0.02634138764746548	0.0016627651167937928	0.010971320751562636	0.010971320751562636	0.028816034724117482	0.294042718267191	0.294042718267191	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016173512937701903	0.016968039881503815	0.016968039881503815	0.016968039881503815	0.019200670056071945	0.012196477139530107	0.012196477139530107	0.002167308758238708	0.5222416978294614	0.5222416978294614	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.022023102130838804	0.022023102130838804	0.022023102130838804	0.007357390581670985	0.0026713583099098512	0.0026713583099098512	0.003777876280854472
20700	1.6867637669652207	1.6867637669652207	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.04075362926439475	0.004364669034506848	0.004364669034506848	0.004364669034506848	0.14484334645473684	0.02894593876874902	0.02894593876874902	0.16625344575821843	1.8001792251351267	1.8001792251351267	0.0070662511633355785	0.0070662511633355785	0.0070662511633355785	0.0070662511633355785	0.0070662511633355785	0.0070662511633355785	0.02634138764746548	0.02634138764746548	0.02634138764746548	0.0030536462846228376	0.00822025363313628	0.00822025363313628	0.06578889457049103	0.5880868800968155	0.5880868800968155	0.01724672743154433	0.01724672743154433	0.01724672743154433	0.01724672743154433	0.01724672743154433	0.01724672743154433	0.01812792925188783	0.01812792925188783	0.01812792925188783	0.019200670056071945	0.013710106881883425	0.013710106881883425	0.0023557202190223037	0.8380326768022435	0.8380326768022435	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.012356178544341364	0.022023102130838804	0.022023102130838804	0.022023102130838804	0.009353465475720198	0.0026713583099098512	0.0026713583099098512	0.004123953987538164
20800	2.4905457715006625	2.4905457715006625	0.028780011326324784	0.028780011326324784	0.028780011326324784	0.028780011326324784	0.028780011326324784	0.028780011326324784	0.005697107581561229	0.005697107581561229	0.005697107581561229	0.11977941587414459	0.040409381118873725	0.040409381118873725	0.24479499848939687	1.6592423146320643	1.6592423146320643	0.006710247520414713	0.006710247520414713	0.006710247520414713	0.006710247520414713	0.006710247520414713	0.006710247520414713	0.019385639375643998	0.019385639375643998	0.019385639375643998	0.0029954772880700985	0.008400980452344681	0.008400980452344681	0.022769664116290434	3.1568721560175828	3.1568721560175828	0.02164522663756461	0.02164522663756461	0.02164522663756461	0.02164522663756461	0.02164522663756461	0.02164522663756461	0.020495455755099604	0.020495455755099604	0.020495455755099604	0.01961089199039892	0.007381904064962416	0.007381904064962416	0.00885763130237483	1.242032293151899	1.242032293151899	0.014701295612854786	0.014701295612854786	0.014701295612854786	0.014701295612854786	0.014701295612854786	0.014701295612854786	0.025712228520062167	0.025712228520062167	0.025712228520062167	0.009534404582317324	0.0023712379806444623	0.0023712379806444623	0.002325950044236724
20900	1.3298139754920975	1.3298139754920975	0.04450667180129616	0.04450667180129616	0.04450667180129616	0.04450667180129616	0.04450667180129616	0.04450667180129616	0.008103333259858523	0.008103333259858523	0.008103333259858523	0.10212444133810437	0.050463765880546956	0.050463765880546956	0.2924583184265104	0.9089561154974399	0.9089561154974399	0.004837207342158753	0.004837207342158753	0.004837207342158753	0.004837207342158753	0.004837207342158753	0.004837207342158753	0.017717763388824036	0.017717763388824036	0.017717763388824036	0.003804585295526776	0.011240097502117793	0.011240097502117793	0.017784949358705823	1.6010025107759611	1.6010025107759611	0.01861449339744856	0.01861449339744856	0.01861449339744856	0.01861449339744856	0.01861449339744856	0.01861449339744856	0.015362655540470463	0.015362655540470463	0.015362655540470463	0.013492013511859998	0.008722799582750447	0.008722799582750447	0.010463806486957997	1.242032293151899	1.242032293151899	0.01212249740274434	0.01212249740274434	0.01212249740274434	0.01212249740274434	0.01212249740274434	0.01212249740274434	0.02679751163515756	0.02679751163515756	0.02679751163515756	0.006882294791305001	0.0041953786607057675	0.0041953786607057675	0.0011909571505558047
21000	0.4658310982542703	0.4658310982542703	0.06153762604838761	0.06153762604838761	0.06153762604838761	0.06153762604838761	0.06153762604838761	0.06153762604838761	0.005426972807586437	0.005426972807586437	0.005426972807586437	0.10212444133810437	0.03579682601567977	0.03579682601567977	0.2269562049133392	1.0892288681238824	1.0892288681238824	0.006557164401464692	0.006557164401464692	0.006557164401464692	0.006557164401464692	0.006557164401464692	0.006557164401464692	0.02489215763633014	0.02489215763633014	0.02489215763633014	0.0048562350527997355	0.005956069478479325	0.005956069478479325	0.11805061506931847	1.1087554888684308	1.1087554888684308	0.022740712010247646	0.022740712010247646	0.022740712010247646	0.022740712010247646	0.022740712010247646	0.022740712010247646	0.02436121736494806	0.02436121736494806	0.02436121736494806	0.02555992551374302	0.009731566811821388	0.009731566811821388	0.015834686180771506	1.2643217510023217	1.2643217510023217	0.011388622290493037	0.011388622290493037	0.011388622290493037	0.011388622290493037	0.011388622290493037	0.011388622290493037	0.02679751163515756	0.02679751163515756	0.02679751163515756	0.005853971140224934	0.0024973377290265133	0.0024973377290265133	0.0003223802870500427
21100	0.21931471681009113	0.21931471681009113	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.005900840881235146	0.005900840881235146	0.005900840881235146	0.10212444133810437	0.038756574403649685	0.038756574403649685	0.10586765699998271	0.5099294067371268	0.5099294067371268	0.006777982549396446	0.006777982549396446	0.006777982549396446	0.006777982549396446	0.006777982549396446	0.006777982549396446	0.024466303575155918	0.024466303575155918	0.024466303575155918	0.0034208077841096423	0.011936547277521662	0.011936547277521662	0.12129978755376365	0.7926723536888398	0.7926723536888398	0.0150232384075123	0.0150232384075123	0.0150232384075123	0.0150232384075123	0.0150232384075123	0.0150232384075123	0.018388919754210843	0.018388919754210843	0.018388919754210843	0.021960830826261678	0.005361146703873579	0.005361146703873579	0.014336491942319401	1.468023245111872	1.468023245111872	0.009781477231471441	0.009781477231471441	0.009781477231471441	0.009781477231471441	0.009781477231471441	0.009781477231471441	0.02679751163515756	0.02679751163515756	0.02679751163515756	0.006850565818420239	0.00827265040655624	0.00827265040655624	0.00032928165841673976
21200	0.3659164420940598	0.3659164420940598	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.047964186684601125	0.006659616526202497	0.006659616526202497	0.006659616526202497	0.09724883586493012	0.03029219146817561	0.03029219146817561	0.13679871341368305	0.5099294067371268	0.5099294067371268	0.005955395215162643	0.005955395215162643	0.005955395215162643	0.005955395215162643	0.005955395215162643	0.005955395215162643	0.02045579888088681	0.02045579888088681	0.02045579888088681	0.001986422990553681	0.010839015544973558	0.010839015544973558	0.08113702205261777	0.9870663272690142	0.9870663272690142	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.020767003908340857	0.020767003908340857	0.020767003908340857	0.015933602319530824	0.004224505710127262	0.004224505710127262	0.03724252620669761	0.9040189409260322	0.9040189409260322	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.028102850873886392	0.028102850873886392	0.028102850873886392	0.004144991450311619	0.004925311297754841	0.004925311297754841	0.0004450375733309782
21300	0.23167846833334058	0.23167846833334058	0.03268633277769033	0.03268633277769033	0.03268633277769033	0.03268633277769033	0.03268633277769033	0.03268633277769033	0.021681820171522023	0.021681820171522023	0.021681820171522023	0.059172150377927	0.0368146460489981	0.0368146460489981	0.0655629012923779	0.3651738007428639	0.3651738007428639	0.004588996340740392	0.004588996340740392	0.004588996340740392	0.004588996340740392	0.004588996340740392	0.004588996340740392	0.015147733465667217	0.015147733465667217	0.015147733465667217	0.0038147369032999253	0.013087438485465678	0.013087438485465678	0.08113702205261777	0.7672255436506938	0.7672255436506938	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.016085651988332693	0.013958486054118192	0.013958486054118192	0.013958486054118192	0.013885242922542469	0.009290379852807257	0.009290379852807257	0.036862145625894724	1.119968761348181	1.119968761348181	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.028102850873886392	0.028102850873886392	0.028102850873886392	0.006618092359741502	0.0038181869102453937	0.0038181869102453937	0.0012571703591178391
21400	0.22182546903891948	0.22182546903891948	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.01896507474784946	0.01896507474784946	0.01896507474784946	0.07173224054541548	0.026536169958921225	0.026536169958921225	0.11728118821118559	0.3220350691042793	0.3220350691042793	0.011500881785625883	0.011500881785625883	0.011500881785625883	0.011500881785625883	0.011500881785625883	0.011500881785625883	0.02355713592306724	0.02355713592306724	0.02355713592306724	0.006040521464627084	0.011375825921381044	0.011375825921381044	0.04357130390586438	0.6561175798825931	0.6561175798825931	0.01726198151438006	0.01726198151438006	0.01726198151438006	0.01726198151438006	0.01726198151438006	0.01726198151438006	0.013958486054118192	0.013958486054118192	0.013958486054118192	0.013885242922542469	0.008387515110058552	0.008387515110058552	0.028130640986901594	0.3756463178732751	0.3756463178732751	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.011812065947110841	0.026423849672076227	0.026423849672076227	0.026423849672076227	0.006618092359741502	0.003259908119021823	0.003259908119021823	0.0007991068633514876
21500	0.22506550425996968	0.22506550425996968	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.015255421457903035	0.015255421457903035	0.015255421457903035	0.14048339855059305	0.031311718010808225	0.031311718010808225	0.17917221781224207	0.4843489624710718	0.4843489624710718	0.00712678055545012	0.00712678055545012	0.00712678055545012	0.00712678055545012	0.00712678055545012	0.00712678055545012	0.02355713592306724	0.02355713592306724	0.02355713592306724	0.003709749437183784	0.008978932725007544	0.008978932725007544	0.053035883071389595	0.6047200652055655	0.6047200652055655	0.019284116888786163	0.019284116888786163	0.019284116888786163	0.019284116888786163	0.019284116888786163	0.019284116888786163	0.019113926528803605	0.019113926528803605	0.019113926528803605	0.017884251874738657	0.007484470368422177	0.007484470368422177	0.031169818402638178	0.6965503752721505	0.6965503752721505	0.014974838422690259	0.014974838422690259	0.014974838422690259	0.014974838422690259	0.014974838422690259	0.014974838422690259	0.028242602435661984	0.028242602435661984	0.028242602435661984	0.006460662024094773	0.0054142769858151075	0.0054142769858151075	0.0009008274071922807
21600	0.37254346917290765	0.37254346917290765	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.04538099197857275	0.004442557616867319	0.004442557616867319	0.004442557616867319	0.07465671123377157	0.04740979750892716	0.04740979750892716	0.11410626642564486	0.31104986196598616	0.31104986196598616	0.005583400260726155	0.005583400260726155	0.005583400260726155	0.005583400260726155	0.005583400260726155	0.005583400260726155	0.018444466550670266	0.018444466550670266	0.018444466550670266	0.002844087263179771	0.007148528751872153	0.007148528751872153	0.18080614622840657	0.6041609390798794	0.6041609390798794	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.02580160881203405	0.02580160881203405	0.02580160881203405	0.013766386341085417	0.0064789389231684974	0.0064789389231684974	0.029106346044616472	0.7202923095437505	0.7202923095437505	0.012754353544058369	0.012754353544058369	0.012754353544058369	0.012754353544058369	0.012754353544058369	0.012754353544058369	0.029707987966727044	0.029707987966727044	0.029707987966727044	0.00907176951857222	0.0033493871237167774	0.0033493871237167774	0.0014241476171179654
21700	0.15755443526944313	0.15755443526944313	0.04477949435635845	0.04477949435635845	0.04477949435635845	0.04477949435635845	0.04477949435635845	0.04477949435635845	0.006342485749166277	0.006342485749166277	0.006342485749166277	0.08086547427300256	0.05232184762024051	0.05232184762024051	0.20649080488584926	0.27437072587059574	0.27437072587059574	0.00244195155525879	0.00244195155525879	0.00244195155525879	0.00244195155525879	0.00244195155525879	0.00244195155525879	0.016379295266054826	0.016379295266054826	0.016379295266054826	0.004460906754557152	0.005280397266710615	0.005280397266710615	0.1072081573258011	0.6041609390798794	0.6041609390798794	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.020573512466312255	0.02130079486173462	0.02130079486173462	0.02130079486173462	0.01758019981144038	0.010559881846415056	0.010559881846415056	0.01985600809605746	1.472560042182337	1.472560042182337	0.016310790224058104	0.016310790224058104	0.016310790224058104	0.016310790224058104	0.016310790224058104	0.016310790224058104	0.029707987966727044	0.029707987966727044	0.029707987966727044	0.007420991567032903	0.0026479340805167515	0.0026479340805167515	0.001261490508046661
21800	0.1740007993789766	0.1740007993789766	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.005248226870369401	0.005248226870369401	0.005248226870369401	0.08695140364070758	0.053643528334746324	0.053643528334746324	0.16814152366971286	0.9860595308442776	0.9860595308442776	0.004236884735390711	0.004236884735390711	0.004236884735390711	0.004236884735390711	0.004236884735390711	0.004236884735390711	0.016379295266054826	0.016379295266054826	0.016379295266054826	0.006448814394003125	0.00580809216530727	0.00580809216530727	0.0944356076806711	0.6176322501901039	0.6176322501901039	0.019857549722776587	0.019857549722776587	0.019857549722776587	0.019857549722776587	0.019857549722776587	0.019857549722776587	0.02095345149697435	0.02095345149697435	0.02095345149697435	0.010733835500519588	0.005816091196044387	0.005816091196044387	0.0423895528074471	1.3975673929246117	1.3975673929246117	0.012692251784572834	0.012692251784572834	0.012692251784572834	0.012692251784572834	0.012692251784572834	0.012692251784572834	0.029707987966727044	0.029707987966727044	0.029707987966727044	0.0096721161666176	0.003602850203788842	0.003602850203788842	0.0008603800424886728
21900	0.4984273586700836	0.4984273586700836	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.041838439292440424	0.0034888214002157017	0.0034888214002157017	0.0034888214002157017	0.0902573140132109	0.04953853895813085	0.04953853895813085	0.1338601968300237	0.43908564877665207	0.43908564877665207	0.0033396173151414763	0.0033396173151414763	0.0033396173151414763	0.0033396173151414763	0.0033396173151414763	0.0033396173151414763	0.016379295266054826	0.016379295266054826	0.016379295266054826	0.010118940679489803	0.006300488200175882	0.006300488200175882	0.0944356076806711	1.3499034062354063	1.3499034062354063	0.01952371048732375	0.01952371048732375	0.01952371048732375	0.01952371048732375	0.01952371048732375	0.01952371048732375	0.01486637860487696	0.01486637860487696	0.01486637860487696	0.016721099063912823	0.005816091196044387	0.005816091196044387	0.01745949032015366	2.525333710288493	2.525333710288493	0.014131308976377408	0.014131308976377408	0.014131308976377408	0.014131308976377408	0.014131308976377408	0.014131308976377408	0.018328990525273082	0.018328990525273082	0.018328990525273082	0.007749827559514045	0.003980299820564786	0.003980299820564786	0.0032665239064381423
